mtime,date,A,AA,AAC,AAL,AAN,AAOI,AAON,AAP,AAPL,AAT,AAWW,AAXN,ABAX,ABBV,ABC,ABCB,ABCD,ABCO,ABEO,ABG,ABM,ABMD,ABT,ABTX,AC,ACAD,ACBI,ACC,ACCO,ACET,ACGL,ACHC,ACHN,ACIA,ACIW,ACLS,ACM,ACN,ACNB,ACOR,ACRE,ACRS,ACTA,ACTG,ACXM,ADBE,ADC,ADES,ADI,ADM,ADMS,ADNT,ADP,ADRO,ADS,ADSK,ADSW,ADTN,ADUS,ADXS,AE,AEE,AEGN,AEIS,AEL,AEO,AEP,AERI,AES,AET,AF,AFAM,AFG,AFH,AFI,AFL,AFSI,AGCO,AGEN,AGFS,AGII,AGIO,AGM,AGN,AGNC,AGO,AGR,AGX,AGYS,AHH,AHL,AHP,AHT,AI,AIG,AIMC,AIMT,AIN,AIR,AIT,AIV,AIZ,AJG,AJRD,AJX,AKAM,AKAO,AKBA,AKR,AKRX,AKS,AKTS,AL,ALB,ALCO,ALDR,ALE,ALEX,ALG,ALGN,ALGT,ALJ,ALK,ALKS,ALL,ALLE,ALLY,ALNY,ALOG,ALR,ALRM,ALSN,ALX,ALXN,AMAG,AMAT,AMBA,AMBC,AMBR,AMC,AMCX,AMD,AME,AMED,AMG,AMGN,AMH,AMKR,AMN,AMNB,AMOT,AMP,AMPH,AMRC,AMRI,AMSF,AMSWA,AMT,AMTD,AMWD,AMZN,AN,ANAB,ANAT,ANCX,ANDE,ANET,ANF,ANGI,ANGO,ANH,ANIK,ANIP,ANSS,ANTM,AOBC,AON,AOS,AOSL,AP,APA,APAM,APC,APD,APEI,APH,APLE,APOG,APPF,APTI,APTS,AQMS,AR,ARA,ARAY,ARC,ARCB,ARCH,ARD,ARDX,ARE,AREX,ARI,ARII,ARMK,ARNA,ARNC,AROC,AROW,ARR,ARRS,ARRY,ARTNA,ARW,ASB,ASBB,ASC,ASCMA,ASGN,ASH,ASIX,ASMB,ASNA,ASPS,AST,ASTE,AT,ATEN,ATGE,ATH,ATHN,ATHX,ATI,ATKR,ATLO,ATNI,ATO,ATR,ATRA,ATRC,ATRI,ATRO,ATRS,ATSG,ATU,ATVI,ATW,AVA,AVAV,AVB,AVD,AVGO,AVHI,AVID,AVT,AVX,AVXL,AVXS,AVY,AWH,AWI,AWK,AWR,AXAS,AXDX,AXE,AXGN,AXL,AXON,AXP,AXS,AXTA,AXTI,AYI,AYR,AYX,AZO,AZPN,AZZ,X,XBIT,XBKS,XCRA,XEC,XEL,XENT,XHR,XL,XLNX,XLRN,XNCR,XOG,XOM,XON,XONE,XOXO,XPER,XPO,XRAY,XRX,XTLY,XYL,Y,YELP,YEXT,YORW,YRCW,YUM,YUMC,Z,ZAGG,ZAYO,ZBH,ZBRA,ZEN,ZEUS,ZG,ZGNX,ZION,ZIOP,ZIXI,ZNGA,ZOES,ZTS,ZUMZ,ZYNE
251,30/11/2000,59802700,25625270,,,,,1784911,,8488530400,,,,1030800,,43994800,98330,,,4027,,762200,4362200,63201000,,,,,,,,4850100,,,,14476200,1845750,,,20176,,,,6374845,,,158851400,162100,,112889700,32003685,,,33084100,,,63159200,,10856600,,,101000,7767700,2549900,10565400,,112305150,24118600,,38190700,,39359400,165200,1917450,,,73545200,,6275700,302000,,,,331200,27031700,,,,38293,2068400,,,,,,4031200,,,1194800,1186100,1136025,3031749,,4582000,1766600,,54042900,,,291408,,4195400,,,2575600,50300,,520533,,79600,,,,12890400,22638100,51934500,,,,143000,,,,80200,22600800,404300,710928800,,,,,,128522600,15437250,745066,5330400,159958800,,16697000,,43200,919200,,,,5768700,,3009600,15370900,26743300,969200,159341600,14375900,,164000,,276000,,41139400,,,34800,1240600,610,3523200,,,61425600,4854000,,150200,77961114,,73692000,16140200,,55022400,,898300,,,,,,,,,2507000,,,,698800,,,,,249140,,,253520,,30979400,,153450,13696000,6579045,,,,2447500,3322500,,,,,,2233000,,,5371800,,,,3294300,,900,131750,915000,6366600,,,41700,127050,140200,,,35342382,7096800,3542400,,2246103,1209119,,397800,6664200,17394000,9563000,,,11106500,,,,1205400,89660,1049300,6926500,109600,625700,,74175600,,,3088900,,,,6547600,3929600,680400,11792600,,15,6632733,,12708000,,,,218276600,,,,219069400,,,3707700,,,16778700,29287575,,,332230,,,127200,,65915200,,,,,,8649225,,705200,,,8234200,,6875500,,,,,
252,29/12/2000,50578800,35208513,,,,,1731375,,8859849600,,,,1301100,,68394800,381476,,,2736,,1301200,2789000,89034600,,,,,,,,6411600,,,,15806100,3712300,,,148617,,,,5226140,,,183654000,221000,,80647800,35695170,,,34106500,,,51899600,,33200400,,,106700,8056200,4154100,14514700,,107724150,24037400,,59614900,54516800,38455500,123600,10893750,,,70576400,,5054100,298867,,,,361100,14684100,,,,25207,3069700,,,,,,4678735,,,2647600,1933900,1557450,4355950,,13971000,1788900,,72951500,,,373341,,8834700,,,3326200,91900,,1003200,,151400,,,,17416400,19388300,52397000,,,,438900,,,,86100,19889600,602800,726381800,,,,,,125860400,14280975,1192266,5728500,140521300,,16522900,,53900,1627500,,,,5597000,,3090500,15175700,27888900,1321800,202134500,25770300,,539400,,355200,,33883500,,,74200,1920400,495,11603200,,,22164400,3869400,,96300,67864566,,69129800,16000800,,183241600,,1504100,,,,,,,,,5234900,,,,848500,,,,,311220,,,713982,,20778700,,91350,11399100,12554025,,,,1145000,4374500,,,,,,2222700,,,5434200,,,,8291300,,900,178500,5797500,3662200,,,116300,257814,106600,,,50667575,9184000,4415600,,6321890,538560,,400800,3302000,18928400,14098900,,,11481900,,,,1746600,89290,547400,4348400,243400,518700,,87886000,,,7598100,,,,10930500,7959000,812800,17282700,,15,6547999,,11577300,,,,204726800,,,,246468000,,,1935900,,,22331100,56625900,,,201427,,,130800,,69028400,,,,,,15910200,,1162700,,,10726700,,10763100,,,,,
253,31/01/2001,56505600,35890836,,,,,3600577,,13710183200,,,,1536800,,58420400,169887,,,2759,,1815400,8056600,94326800,,,,,,,,3726000,,,,18314100,16636300,,,24586,,,,3950365,,,243788000,201900,,94045900,42096495,,,42107600,,,73545200,,18460800,,,141000,8544300,4908400,16718900,,174787650,25344600,,60075600,67692400,48484800,132600,5994750,,,102986800,,4640200,294517,,,,585900,18003800,,,,1960,4039100,,,,,,6685065,,,2384700,1832700,1789875,5238641,,14736900,1230600,,93624900,,,141842,,8780000,,,4134400,59600,,839400,,87700,14021900,,,19071600,18576600,64546000,,,,341800,,,,88200,72820000,250600,1084537600,,,,,,159703400,14908725,377867,5231700,249688100,,19047300,,43400,1966800,,,,11263100,,1765900,35911900,45224300,347200,210129700,22577600,,416400,,596400,,38445700,,,102800,567400,156,4038800,,,21091700,5044800,,110100,98380590,,107087800,20191900,,116937600,,2766500,,,,,,,,,11632700,,,,693300,,,,,628370,,,465567,,17110700,,74250,11433300,12658305,,,,1737000,4969000,,,,,,3516700,,,3340600,,,,9190300,,27900,81750,2191200,4395600,,,38700,607003,104500,,,132497934,5653600,9652300,,4127594,613360,,416900,3860500,19962800,14014000,,,12353300,,,,1546800,312995,600600,8194200,181200,514000,,166855600,,,8448600,,,,14614900,11054700,562800,14240800,,15,6089199,,14095500,,,,209046900,,,,311759200,,,552400,,,21561600,32282750,,,228035,,,69300,,78223600,,,,,,11583225,,217000,,,10893700,,7858300,,,,,
254,28/02/2001,58090000,32159202,,,,,1527483,,7065520000,,,,546000,,34515600,127323,,,7251,,2335400,5709800,59011000,,,,,,,,5167800,,,,11627400,8351175,,,24696,,,,1721585,,,290414800,100200,,71230200,36590295,,,28692400,,,81386400,,12029400,,,80700,6534300,2992600,8896400,,141832650,16161800,,34794600,55204000,27513300,152600,6229950,,,78298000,,2938500,317033,,,,229100,12103200,,,,14120,2749100,,,,,,4186570,,,2494800,1129800,1190475,9593159,,4393600,1759400,,45826400,,,100093,,7325000,,,3226600,24400,,1298000,,48200,12530200,,,10182400,21204400,45492200,,,,248100,,,,45100,63270400,93400,784568600,,,,,,130841300,7508700,638000,4944600,161799000,,17623300,,63300,675150,,,,6281000,,1839700,16958300,18543400,603800,167377400,26524500,,199600,,331500,,31807900,,,51700,269000,237,9554400,,,17675300,3742200,,72200,69170178,,98466000,22327300,,84035200,,3202400,,,,,,,,,5786100,,,,809100,,,,,219940,,,471309,,12467600,,55575,31979000,9327780,,,,2600700,5820200,,,,,,1738300,,,2626400,,,,4629700,,900,111000,1318800,2994600,,,33400,685514,43500,,,137312331,5807200,4197200,,2840487,785840,,131200,4085400,10008000,8249000,,,6372100,,,,1275000,121070,129400,7642200,34700,514400,,97524100,,,10792300,,,,8161200,6486400,635600,15604000,,53,3611900,,11178200,,,,194595300,,,,202853600,,,251300,,,11119200,15165225,,,212244,,,108300,,69517200,,,,,,23996475,,88600,,,5435800,,4675000,,,,,
255,30/03/2001,63269500,39408946,,,,,1578741,,10801408800,,,,815100,,82874400,250698,,,4888,,2366000,3509000,72307000,,,,,,,,9865800,,,,15214200,6419325,,,28334,,,,1922655,,,261121200,230000,,89394900,32723985,,,45709500,,,91052400,,16671400,,,131100,10771200,8431200,8976100,,205058700,20499900,,73023400,75262000,31430700,211200,4806600,,,99313600,,8457800,446900,,,,490400,18153000,,,,3140,4272500,,,,,,5712055,,,1836500,1722200,3224925,10204532,,6917800,1515000,,66083300,,,101033,,7044600,,,5191400,44300,,1515900,,249600,7244800,,,18969600,16611800,55093200,,,,349700,,,,40500,28287200,182200,1175640000,,,,,,184263300,11238750,1348800,6100650,268923900,,20995200,,191000,614550,,,,8146400,,1116400,37573100,21364500,534000,167677500,26214400,,341900,,582000,,35427000,,,32900,830600,660,7832000,,,18830200,3075600,,141700,93287964,,125408600,25421200,,141387200,,3495600,,,,,,,,,3965800,,,,764500,,,,,257940,,,790123,,7596500,,91575,26490100,6706755,,,,6307400,7906000,,,,,,2112500,,,5503000,,,,4559000,,4200,244250,1747600,5218000,,,53900,821318,111100,,,143638728,7552000,4385600,,9456363,584800,,129900,4320800,23063200,7896200,,,9218500,,,,1229700,206085,505000,6499200,56400,463500,,182555500,,,10166900,,,,14211400,11826200,631200,15618600,,53,8262233,,20807400,,,,240034700,,,,277964600,,,246700,,,14877300,21957075,,,288507,,,448500,,81385600,,,,,,12217275,,190800,,,9453000,,4042100,,,,,
256,30/04/2001,46836400,43536909,,,,,3834084,,11185708800,,,,2491400,,54632400,123005,,,2464,,2877600,3953300,65910800,,,,,,,,5283000,,,,16052100,9011475,,,34398,,,,2298790,,,214589400,136200,,77277700,42667170,,,37849700,,,73465200,,17445800,,,144800,7050200,6457500,11407800,,83680200,19676900,,54454700,118959600,21894600,277000,2974950,,,73388400,,8216600,455050,,,,266600,18975800,,,,8720,3344400,,,,,,6040710,,,1482200,1460500,2466675,5102817,,5855300,1641500,,74008300,,,85586,,16304600,,,3081600,26300,,1057033,,50900,3172500,,,12792000,16928500,52475500,,,,354400,,,,28000,38652800,109600,1232297000,,,,,,230389400,12640050,713333,5182500,242379300,,16017100,,57500,559050,,,,10021100,,956400,36299400,20829100,651600,189910300,16806600,,268200,,645000,,31394900,,,111000,709800,2184,10632000,,,27104900,2752800,,172600,100387749,,111352000,19986300,,95750400,,2343700,,,,,,,,,3202000,,,,703700,,,,,205210,,,205453,,7914400,,83700,17917300,10972995,,,,9151400,6816800,,,,,,2918600,,,4709700,,,,4338000,,1800,142000,1504900,3291400,,,64000,960304,26400,,,135793132,8413600,3674700,,5388539,257600,,216300,3460400,12118900,9397900,,,7777700,,,,591000,74360,129700,5539900,62900,730100,,123157700,,,12803900,,,,8033700,17314000,1184800,28996600,,84,8692766,,18267600,,,,231310100,,,,265799200,,,384100,,,12189300,25506500,,,292802,,,172500,,56892400,,,,,,12172275,,504200,,,8468100,,6372300,,,,,
257,31/05/2001,47893900,36329674,,,,,4540303,,7472892000,,,,1244800,,62037600,259828,,,4820,,2896000,2318400,85142700,,,,,,,,4222800,,,,17924100,6545400,,,86657,,,,4247565,,,152617600,235400,,55628800,37738050,,,29591700,,,62045600,,9813000,,,137900,7833700,6836500,10530600,,138615900,19414500,,68423600,82411200,20977200,248000,2768700,,,56898600,,5548700,495683,,,,716800,19079200,,,,3127,2956500,,,,,,4899200,,,2804700,1689600,1203750,3474141,,8715000,1667400,,74340400,,,447132,,7393300,,,2407200,1575800,,3069266,,113500,7965700,,,8596400,13265200,39115000,,,,355200,,,,49700,21455600,141300,839042200,,,,,,177042300,16617825,1781466,7948050,164823300,,28006100,,9300,393750,,,,14068000,,436400,20311500,21226200,920600,144758100,18661500,,274700,,600600,,33525800,,,384900,430800,810,12948800,,,22495300,4119000,,182300,107633526,,131228400,22149700,,116888000,,2410000,,,,,,,,,5980000,,,,683900,,,,,589800,,,556383,,11045500,,93600,11562000,6813015,,,,6921000,8111700,,,,,,2138800,,,5033300,,,,5369000,,21000,87250,1347300,4474000,,,151500,1763850,86400,,,271099064,7698800,4739500,,2820012,328000,,212600,2794700,9073500,9988600,,,6048800,,,,1371900,220350,308500,5844600,60200,873500,,105731700,,,11235000,,,,10211900,8298100,2196400,17508600,,11,7478699,,15006900,,,,143260000,,,,256483000,,,563500,,,15330000,22781425,,,325959,,,109200,,74580000,,,,,,8859375,,959800,,,8701400,,3942900,,,,,
258,29/06/2001,46590900,33778676,,,,,5756822,,7687584800,,,,494700,,67635600,224543,,,1531,,3297000,2257100,76727100,,,,,,,,3891600,,,,9855300,5607050,,,37265,,,,1431050,,,169520200,203900,,63671400,30975735,,,28536100,,12094000,62146800,,15105400,,,48600,8612600,5369100,8570900,,93822900,18451400,,57951700,80577200,29853900,386600,2481450,,,60505600,,6426000,331633,,,,585400,18636000,,,,10807,4325600,,,,,,5127760,,,2030200,1598500,1394100,3117121,,6282000,4262800,,52683600,,,787700,,11135800,,,2534000,837000,,1924433,,77400,5698300,,,9541200,14371700,50563200,,,,298400,,,,53300,24764800,127800,759510200,,,,,,149412600,19374525,3841599,6085200,160651100,,18807900,,252700,307050,,,,5880700,,372200,23304200,11175900,3623400,136859000,15712500,,746700,,683700,,25663500,,,66400,294800,1038,13967200,,,18880300,7461000,,147400,109930128,,125100400,17789400,,116780800,,5430100,,,,,,,,,2901900,,,,1303100,,,,,1045770,,,881790,,24079000,,58275,15035600,4531890,,,,9007600,6602600,,,,,,1645300,,,3140400,,,,6035700,,35700,139250,1214400,3361600,,,99800,1340659,59600,,,311578644,8855200,4940800,,7731121,3960798,,369100,3816200,15572900,7948800,,,8639900,,,,1244700,125815,881100,5360800,30600,974500,1870800,110796700,,,7776700,,,,17032800,5815200,1715200,20246000,,11,10164499,,17890300,,,,149964400,,,,249916800,,,905500,,,18268800,24318225,,,274761,,,65400,,61585600,,,,,,7008525,,502100,,,37178800,,3206300,,,,,
259,31/07/2001,34681700,30754503,,,,,10147908,,8660993600,,,,328900,,60664000,126213,,,1942,,2165600,5843300,73294900,,,,,,,,1144800,,,,11852100,5247750,,74421900,29988,,,,916475,,,188831200,187800,,67849300,29535975,,,27725600,,2807900,62824000,,16479000,,,32600,9730200,11792000,8598700,,113036100,22179200,,62451100,58782800,22988100,818600,4036050,,,96169000,,3852800,511333,,,,288600,15344600,,,,8327,2270000,,,,,,4737665,,,1797900,1210000,1193625,4727401,,7983000,1795500,,27837800,,,295688,,6987400,,,3600800,384400,,1344100,,231700,6654600,,,15070400,13070000,97425100,,,,302100,,,,46700,15071200,342400,661568800,,,,,,191403200,13118625,450667,6741750,180830400,,17819000,,9400,331500,,,,5531500,,336700,21628900,12529900,2977200,172609400,14503200,,397400,,453000,,29576800,,,207600,398400,987,14472400,,,18137800,3396600,,68600,104799849,,135047000,25383000,,87552000,,6997400,,,,,,,,,10278000,,,,893900,,,,,1053800,,,558297,,15838900,,62550,11898400,3443055,,,,4149400,5441400,,,,,,3427500,,,3796300,,,,4875100,,2100,57750,1632300,2939600,,,57600,765484,22700,,,306901047,11624800,3572300,,3555339,206400,,236000,4694000,9930100,7579700,,,5395900,,,,792300,110865,471400,3287300,21700,3555200,1834800,88504900,,,4503800,,,,22277700,3358500,2029200,12679900,,307,5667399,,23532900,,,,133692900,,,,225720100,,,805000,,,18273900,15630150,,,167368,,,63000,,53862400,,,,,8254500,12328650,,343600,,,6981200,,2386100,,,,,
260,31/08/2001,38686400,27859776,,,,,9019097,,5131358400,,,,303700,,134524800,376417,,,1894,,2183400,2316500,57187100,,,,,,,,877500,,,,13223100,4062575,,27745300,16538,,,,1651495,,,162597200,124800,,72474800,32177050,,,45220700,,1249000,75993600,,7641400,,,55500,5803900,5975500,15797100,,214463400,17672600,,43607900,79720000,36810900,669000,10221150,,,69149000,,9970500,249267,,,,358500,23015800,,,,18680,2491700,,,,,,7259865,,,1383900,1363400,1717650,4737976,,6787700,1950800,,40671500,,,190480,,7401100,,,2885600,185200,,1449500,,78600,4726300,,,11963200,9137000,68710500,,,,288100,,,,6000,15609200,167100,609223200,,,,,,138499700,19798425,390400,7171050,147346600,,14154100,,14500,245550,,,,8543800,,1141000,31944800,8946200,3900000,100859700,19580400,,281400,,645300,,57583200,,,304600,176100,1394,8078000,,,20946700,2279400,,144100,85465842,,111143200,16232200,,72865600,,4276600,,,,,,,,,5567600,,,,1016400,,,,,977460,,,725467,,10441900,,41175,15718500,6735300,,,,2419500,4788700,,,,,,1964100,,,4816800,,,,2836000,,21000,80500,1937200,2908400,,,30400,292030,65600,,,243686278,7816800,3470900,,4134005,687200,,151800,3184800,14378000,8627100,,,5158200,,,,1202100,64460,838500,3926700,70200,9322500,18728400,88014009,,,6315200,,,,20501400,9179900,1654000,10100600,,307,6708366,,13839600,,,,123050200,,,,190239700,,,197300,,,14022900,16515625,,,93863,,,84000,,48670400,,,,,60170400,7713900,,201800,,,10044300,,4054700,,,,,
261,28/09/2001,33456700,36554584,,,,,7569070,,5534396000,,,,318400,,91934800,150024,,,1940,,2736600,2921500,64143600,,,,,,,,1600200,,,,5734200,3725600,,28650300,39580,,,,1042270,,,163974200,185600,,64527300,23131100,,,39610800,,1293400,49619200,,10122000,,,72100,12154900,18902000,7876500,,113466300,14989300,,152852500,56087600,29742600,253800,3871800,,,61994200,,4422200,251017,,,,492500,11121300,,,,21833,2253400,,,,,,8467605,,,910500,2613500,1556775,3213839,,15141100,1793000,,25332400,,,156037,,7931000,,,3300200,231300,,1234467,,117700,7122700,,,26574000,14117200,48175400,,,,263700,,,,23000,12913200,77900,692193600,,,,,,117489900,24094800,491600,8814150,175983300,,16042400,,36500,259050,,,,4066400,,416300,36833600,9625400,2166800,127133700,19704600,,263600,,198300,,43521200,,,137500,125500,425,12210800,,,26927700,2975400,,159600,64634493,,89542800,13801500,,78446400,,3174700,,,,,,,,,2765300,,,,830800,,,,,1314550,,,443873,,7617800,,60975,11023900,4936965,,,,3759200,5749200,,,,,,1043700,,,4749800,,,,5597600,,2100,51250,1310800,2664000,,,32700,351179,29000,,,280084660,4984000,2637700,,13002293,452000,,204900,1161000,9101200,8550200,,,5581300,,,,1217400,137785,641900,4043700,19300,3989400,7466400,182415700,,,5462900,,,,26771500,7027700,2042400,13295100,,307,4884666,,18057900,,,,164725700,,,,194948200,,,248800,,,15959400,13193625,,,190285,,,131400,,44599600,,,,,24006100,11197125,,288900,,,10853600,,4113200,,,,,
262,31/10/2001,38730200,34988380,,,,,5647472,,7566787200,,,,486900,,105886400,190861,,,2653,,5578400,3381000,84065500,,,,,,,,7377300,,,,12369300,5181900,,38840300,40021,,,,2687900,,,223574600,125400,,100755900,37041800,,,37022600,,1341700,39040000,,8846000,,,59700,8360700,9154700,8839600,,140598300,20581100,,119454000,55000400,29325300,400200,3510300,,,112529400,,5272900,335350,,,,987300,27987800,,,,15780,7887100,,,,,,7095570,,,2101700,1772200,1378575,7753422,,13963600,2549200,,29593700,,,201439,,7138800,,,4629200,243100,,2313100,,41300,7445200,,,30692400,13862800,63163600,,,,538100,478100,,,19600,12948800,145700,841381800,,,,,,119224300,13653225,726666,7844550,202305300,,20660800,,194900,289350,,,,4037900,,461300,39853300,13713400,2476400,170340800,48805800,,408900,,381900,,44563600,,,621500,241200,754,20391200,56546200,,27673500,4614000,,128300,92771910,,120501600,19559700,,103430400,,4335400,,,,,,,,,4103600,,,,1378700,,,,,607440,,,731078,,15352200,,125775,11151300,7187070,,,,6501000,7022800,,,,,,1480500,,,8849600,,,,7176300,,600,47750,1851000,5238600,,,250300,325981,16000,,,346928227,8965600,4571300,,6872016,618400,,114900,1744500,10896500,10215100,,,7805500,,,,688500,82260,374000,4317100,29200,3250900,22111200,137195100,,,6943900,,,,36939100,6097300,666000,16034900,,29,6330133,,15646800,,,,233533800,,,,225019900,,,140600,,,14733300,16957100,,,166027,,,51600,,98239200,,,,,25119100,21108825,,289800,,,20310300,,5627200,,,,,
263,30/11/2001,73908100,26744867,,,,,2217375,536400,5370226400,,,,469100,,154069600,250451,,21190800,2458,,2528800,3339700,63625900,,,,,,,,3757500,,,,15483900,3184225,,28426900,28665,,,,3053510,,,154663000,139700,,80615800,32108200,,,31989100,,789500,61224800,,6577600,,,64800,7972200,4704800,5866200,,136916700,29105800,,79218800,98271200,38776800,450000,2429700,,,62539000,,10181600,282050,,,,1065500,48395200,,,,24900,2918300,,,,,,5134280,,,2316100,3031700,1749375,3895493,,10410500,1349500,,45152800,,,270743,,8761400,,,2607000,95300,,1389467,,66900,4220600,,,35304000,11924300,45057400,,,,295200,1485900,,,24600,19300000,119500,765809200,,,,,,144753900,13149675,622800,6742950,195099300,,18665400,9455400,27200,316500,,,,8991300,,847800,96122900,11514600,1395800,311844500,15959900,,186400,,326400,,50131700,,,432400,233100,1394,17553600,50324400,,30730100,3448800,,157000,98728014,,111462400,13059600,,65033600,,5365000,,,,,,,,,3449000,,,,1006000,,,,,891950,,,515507,,6041300,,55575,7436600,4833840,,,,2048900,5291100,,,,,,1502700,,,9950800,,,,4165000,,1200,172750,2841200,3601000,,,175600,323900,49000,,,407979796,8283600,5407100,,2561288,892000,,237400,2049500,6549300,7493100,,,5558900,,,,721500,245655,185900,3331700,88200,2084800,39213600,101884500,,,3137000,1449600,,,21830600,9251200,428000,16177500,,29,6053266,,12821400,,,,176757700,,,,241584200,,,366000,,,13650900,53886425,,,64851,,,129900,,56392800,,,,,17683400,8018325,,963000,,,9407400,,4706400,,,,,
264,31/12/2001,48975700,32365538,,,,,2477081,4604100,4630634400,,,,986500,,84854800,72791,,4325200,2202,,2528600,2849600,65886300,,,,,,,,4291200,,,,13711500,3325875,,32317200,65378,,,,2620585,,,151234200,181700,,59552000,30210200,,,30569300,,1418500,60991600,,8812800,,,147900,6824000,6031300,5278400,,118436700,23558400,,75104900,67023600,25792350,322600,3208500,,,78615400,,11747200,429983,,,,545300,23414500,,,,16800,4585900,,,,,,4347050,,,1332400,2628000,1901700,3602585,,7295900,1377300,,39858000,,,277527,,9923800,,,3487200,92700,,1418467,,57100,2439900,,,20696800,22662000,44863200,,,,1978300,1460300,,,33200,14589200,224200,559532800,,,,,,141271900,12861450,648400,7624050,291703700,,16405500,2077100,60100,354150,,,,7587200,,1763400,49629500,12912600,2566800,212541400,18419500,,305900,,285900,,31840000,,,1351300,467100,1349,22910000,24252200,,20672600,2752800,,147400,79214835,,86043800,17094600,,64024000,,4539900,,,,,,,,,3113900,,,,1490800,,,,,452510,,,464665,,9827000,,75600,9667700,5430975,,,,4451300,5836700,,,,,,1617900,,,6733600,,,,6143100,,147900,151500,2072400,3727200,,,71500,887000,70000,,,376731812,9159600,4073900,,4264401,617600,,182600,2519400,9059600,6125200,,,4517100,,,,678600,130225,173200,2684400,122300,1592000,8754000,99321500,,,6114700,8717900,,,36020200,8877500,589600,17315600,,2,4153866,,16051100,,,,160938500,,,,239532900,,,351100,,,16935000,26654825,,,50101,,,120300,,64984800,,,,,14846100,6163425,,478200,,,8992900,,4854300,,,,,
265,31/01/2002,45623400,37044592,,,,,4015575,4720200,8521122400,,,,759900,,105075600,731491,,2519600,4329,,2232400,3644600,72002400,,,,,,,,2218500,,,,12828600,6785050,,46052800,34729,,,,1838775,,,158107400,869200,,76773600,32616500,,,41207500,,3032100,62393200,,9476800,,,130500,7118600,4519700,7609000,,138563400,21166300,,52846200,90940400,22959300,189600,2678550,,,125208200,,8053200,1407567,,,,756500,11950300,,,,1000,4032400,,,,,,7431135,,,1659300,1793300,1349550,5558758,,11359300,3157400,,36578400,,,394111,,9526200,,,3837400,198700,,1779066,,97000,9522900,,,20198400,12832600,47621100,,,,1818500,718500,,,27100,12743200,81000,735492400,,,,,,186690800,11614050,535733,8125200,246747700,,19000700,2449400,28300,279300,,,,4507700,,711600,90107600,16563100,2599000,322164200,20973100,,248400,,431100,,31338400,,,1547900,322200,1557,18242400,31959800,,21773100,4473600,,85200,81415530,,124876200,31406300,,75857600,,3143500,,,,,,,,,4022600,,,,1015800,,,,,854780,,,424559,,10036000,,52650,13877400,8870400,,,,3272600,7268800,,,,,,1559600,,,7872900,,,,4732300,,39300,54500,1975400,8965800,,,112300,431400,54000,,,408614196,6263600,3032700,,5229395,471200,,227200,1859400,10491600,10512200,,,6798200,,,,957300,114425,656300,3720600,169100,3552200,65649600,99396200,,,5698100,3274700,,,26593600,12263500,728000,13271100,,46,5981466,,16189500,,,,198423900,,,,199567100,,,146200,,,21098400,35402600,,,130311,,,116100,,77476800,,,,,12673500,9887625,,325500,,,9956300,,4140100,,,,,
266,28/02/2002,44722200,32073069,,,,,6091706,1128900,7837911200,,,,656300,,68506000,199127,,3412000,1830,,1914200,3401800,67270200,,,,,,,,2038500,,,,9815100,3734425,,29172100,31532,,,,1147520,,,123742200,290800,,66040900,21506000,,,29347500,,2384100,72780400,,7032800,,,76400,18655100,4226200,7066500,,99617100,21706700,,191025200,80354400,12661050,460200,4643700,,,83038800,,23225800,875767,,,,883600,13863000,,,,1400,3368500,,,,,,6643330,,,4210600,2099900,2214450,5891764,,6653700,2753000,,17915700,,,228367,,8710200,,,4263800,80700,,2320700,,53900,3194500,,,14018000,11395200,42748500,,,,769100,671600,,,34200,9552800,147200,821116200,,,,,,120846200,11363625,884400,5665950,210254700,,23195800,2902300,55900,166050,,,,6003000,,894600,42038700,9413400,2270400,164041600,34475300,,118000,,548400,,33972400,,,4183300,177300,687,19047200,35173200,,17173700,4011000,,188900,57002610,,66312400,22298900,,39409600,,3853700,,,,,,,,,4832000,,,,1157300,,,,,561590,,,276490,,7358500,,91575,11263500,5316960,,,,2467700,6258200,,,,,,4024900,,,3005100,,,,3380000,,600,74250,2116500,3827200,,,63600,564400,56900,,,199859100,6758800,2739200,,3529488,356000,,335200,3749400,9279000,7338700,,,8424600,,,,729000,120150,164900,3203100,39000,3262500,21114000,92859800,,,5349800,2107300,,,19018100,9636100,717200,14490900,,145,6044066,,54099600,,,,217065100,,,,201140600,,,335200,,,12059200,22048800,,,62413,,,111300,,56378000,,,,,16978200,6997275,,455700,,,11242700,,3961100,,,,,
