Date,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY,SPY
2018-12-31,21.818201065063477,20.7155818939209,20.759315490722656,57.13801193237305,29.01347541809082,41.915042877197266,21.12129783630371,76.43067169189453,46.30354690551758,224.1493377685547
2019-01-31,23.040393829345703,23.038179397583008,22.60692024230957,63.66705322265625,31.026348114013672,44.06940460205078,21.85567283630371,80.10595703125,50.87263870239258,242.0959930419922
2019-02-28,23.774581909179688,23.569164276123047,23.112396240234375,67.72108459472656,33.17029571533203,44.85355758666992,22.75368309020996,80.97179412841797,51.54139709472656,249.94375610351562
2019-03-31,24.072452545166016,24.070737838745117,22.520858764648438,66.9426498413086,34.75208282470703,46.568294525146484,23.388845443725586,81.36201477050781,53.42539596557617,254.4678192138672
2019-04-30,24.918241500854492,24.067089080810547,24.54431915283203,69.60143280029297,36.9640007019043,47.896209716796875,23.605966567993164,79.15394592285156,56.34420394897461,264.8634338378906
2019-05-31,22.879676818847656,21.39499282836914,22.783645629882812,64.28385162353516,33.761173248291016,46.1533317565918,23.42101287841797,77.39810943603516,52.05984878540039,247.9728240966797
2019-06-30,25.52541732788086,23.40509033203125,24.299592971801758,69.37542724609375,36.778839111328125,48.562320709228516,24.167274475097656,82.50177001953125,56.1287841796875,265.2283630371094
2019-07-31,25.455604553222656,23.034042358398438,24.87186622619629,69.7338638305664,38.06544494628906,49.69965362548828,24.134851455688477,81.1659164428711,56.84452438354492,269.23846435546875
2019-08-31,24.73565673828125,21.11638069152832,23.700908660888672,67.88788604736328,37.48106384277344,50.7784423828125,25.36287498474121,80.68498229980469,56.307735443115234,264.73052978515625
2019-09-30,25.522193908691406,21.94716453552246,24.777441024780273,69.9322738647461,38.07057571411133,51.66770553588867,26.441211700439453,80.59980773925781,57.023651123046875,269.88153076171875
2019-10-31,25.517810821533203,21.487457275390625,25.396883010864258,70.72503662109375,39.55501937866211,51.44898986816406,26.241086959838867,84.73130798339844,57.094520568847656,275.8471984863281
2019-11-30,26.329078674316406,21.832233428955078,26.67999267578125,73.90498352050781,41.67766189575195,52.15561294555664,25.750978469848633,88.97010803222656,57.850425720214844,285.8324890136719
2019-12-31,27.082727432250977,23.147891998291016,27.376150131225586,73.75636291503906,43.478389739990234,53.41398620605469,26.59832763671875,92.06205749511719,59.44892501831055,294.137451171875
2020-01-31,25.411550521850586,20.603317260742188,26.646827697753906,73.43042755126953,45.214298248291016,53.583614349365234,28.39295196533203,89.60372924804688,59.40153503417969,294.0186767578125
2020-02-29,23.24652862548828,17.45344352722168,23.649503707885742,66.16073608398438,41.913230895996094,49.181915283203125,25.593994140625,83.70182800292969,54.90327835083008,270.742431640625
2020-03-31,19.992778778076172,11.454532623291016,18.67460823059082,53.837669372558594,38.31793975830078,46.46114730834961,23.035724639892578,80.44805145263672,46.71538162231445,236.93447875976562
2020-04-30,23.02897834777832,14.978397369384766,20.441617965698242,58.581871032714844,43.58147430419922,49.69387435913086,23.804824829101562,90.57442474365234,55.53642272949219,267.0212097167969
2020-05-31,24.61366844177246,15.277966499328613,20.99772834777832,61.73859405517578,46.70907974243164,50.521270751953125,24.81505012512207,93.55329132080078,59.15153121948242,279.7436218261719
2020-06-30,25.150598526000977,15.110589027404785,20.887943267822266,62.956573486328125,49.95490264892578,50.407779693603516,23.655628204345703,91.2682113647461,60.96977996826172,284.70465087890625
2020-07-31,26.94038200378418,14.384003639221191,21.69133186340332,65.73326873779297,52.79472351074219,53.89781951904297,25.500118255615234,96.24797058105469,65.40489959716797,301.47161865234375
2020-08-31,28.114221572875977,14.232298851013184,22.62108612060547,71.30496978759766,59.06716537475586,56.37351608276367,24.837783813476562,98.73783874511719,71.65415954589844,322.5132751464844
2020-09-30,28.5380802154541,12.1534423828125,21.84693717956543,70.81853485107422,55.9158821105957,55.42937469482422,25.106351852416992,96.58489227294922,70.3189697265625,310.4372253417969
2020-10-31,28.331806182861328,11.654316902160645,21.656333923339844,69.79737854003906,53.1176872253418,53.83826446533203,26.374784469604492,93.08704376220703,68.4004898071289,302.6969299316406
2020-11-30,31.834035873413086,14.916877746582031,25.3050537109375,80.98409271240234,59.16447067260742,57.859283447265625,26.569272994995117,100.48565673828125,75.23719024658203,335.6232604980469
2020-12-31,32.624027252197266,15.585172653198242,26.900800704956055,81.79948425292969,62.44314956665039,58.814544677734375,26.734119415283203,104.30192565917969,77.06382751464844,348.0575866699219
2021-01-31,31.83536148071289,16.169099807739258,26.417173385620117,78.3076400756836,61.91966247558594,55.88471603393555,26.499605178833008,105.76382446289062,77.65338134765625,344.51068115234375
